county_fips,total_returns,total_agi_amount,total_salaries_wages_amount,total_salaries_wages_returns,total_ordinary_dividends_amount,total_ordinary_dividends_returns,total_net_capital_gains_amount,total_net_capital_gains_returns,total_charitable_contributions_amount,total_net_investment_income_tax_amount,total_rent_royalty_amount,total_rent_royalty_returns,total_tax_payments_amount,state_fips,mean_agi_per_return,mean_charitable_contributation_per_return,mean_tax_payment_per_return,mean_salary_per_salary_return,mean_dividend_per_dividend_return,mean_capgain_per_capgain_return,mean_rent_royalty_per_rent_royalty_return
01069,45117.12196011811,3122257.5349696763,2098407.3273552777,36798.6484070876,46673.52107943781,5680.708274478033,100541.26004671586,5612.799924229621,46098.27299528593,3675.335792450042,14130.24012142112,2173.409499880472,449289.88088682847,01,69.2033844208777,1.0217467558332982,9.958301003419153,57.02403262591335,8.216144682016147,17.912853015247208,6.501416379287116
01071,20843.538491371863,1294577.464149218,910788.6465536505,17081.211311479357,12195.152104922921,1865.5116252571224,29604.986619498457,1962.7087734551442,8041.242260556008,621.5147392956258,3483.4018794531526,849.1264528453761,163949.37557425658,01,62.10929419134403,0.3857906498881974,7.865717025068611,53.32108068597915,6.537162213203614,15.083738871448546,4.102335839120856
01073,285145.40466218424,26322711.689267326,16584544.018396571,235248.93466946544,778925.7455229415,50649.94881229497,1980006.1048649189,44821.20315355233,633978.418025934,67917.2547405742,64655.41081686055,10659.39386210321,4460511.306639722,01,92.31329440659306,2.223351341667305,15.642935967788617,70.49784961491343,15.378608740742932,44.17565717907313,6.065580431053081
01075,5086.896892262106,290014.72194463346,214046.60124354088,4186.383277434195,1749.0616987902297,409.9176475354911,4916.712048757902,414.5617801685788,1441.809052544975,1.4820148049699515,357.4883063171448,275.82752773535015,33832.74166800045,01,57.012109363920295,0.28343587123579633,6.650958803482899,51.129241414018004,4.266861183718113,11.860022520065776,1.2960573922851755
01077,38966.07157272599,2818212.615654839,1794002.4670675483,30519.26648660284,42564.807054653036,5836.256664005246,154357.37380952746,5758.027055039036,34152.80791567147,3350.346037325364,9930.132518758164,1893.0242315007058,381170.7361704104,01,72.32478158325372,0.876475521837733,9.782118668519,58.78262073746328,7.293169150213846,26.80733736296781,5.2456446956761855
01079,14167.22438127217,862254.1114920734,658031.0386100227,11602.609735138223,3304.0484075952386,1346.7843227411865,12474.981171716998,1319.860146690394,6374.956009679835,155.2051269703725,2305.5850585814323,591.9965864044989,98877.34053906455,01,60.86260006101815,0.44997917998016385,6.9793022174316475,56.71405430600597,2.4532869530811894,9.451744719316322,3.894591812740748
01081,67435.59579028474,5234781.231007771,3533457.388578344,56493.66023974693,87149.4657664546,11905.277991875162,274380.49701331777,10782.66476328432,108479.50314974978,7933.9185467266125,21979.488747481224,3278.5547019431756,703650.1502865668,01,77.62638069198954,1.608638611084654,10.434402514583251,62.54608700486234,7.320237782429805,25.446446035084143,6.704017698546906
01083,47535.0499476702,3941404.089116671,2913380.488019694,39491.5945450514,33307.02748701259,7607.411071882602,143458.88510259887,7041.606645292261,51959.72717422869,2671.937585704671,9229.583940070526,2073.737227144946,504961.67956337007,01,82.91574519129853,1.0930824145852265,10.622933606239313,73.7721664972569,4.378234220853023,20.373033077402837,4.450700802038221
01085,4360.293067968511,240149.89336800177,160794.31057467675,3664.1630788680627,2013.1697151582362,329.99486146227486,13151.256215739644,321.94623911666883,2388.409463908536,24.477749642533887,331.4606375832424,114.19397819121036,31836.555817772864,01,55.07654866875477,0.5477635165063139,7.301471557416603,43.88295693005823,6.100609282936918,40.849230765431656,2.902610477657878
01087,6650.701654841085,324081.6991036141,225888.1238138497,5353.4454958867545,2694.702579660484,457.3246092129628,8633.747117070989,419.87513296473884,4803.1364203980565,137.24995241265145,29.38759578450785,253.99634535637878,40270.26262518364,01,48.728948601643125,0.722199952677448,6.055039710865797,42.19490494250996,5.892319209101733,20.562654082674744,0.11570086074771871
